""	"NT1early"	"NT2early"	"NT1late"	"NT2late"
"b0055"	28.732210223113	20.2040718113099	19.3696509237552	30.6767563040769
"b0056"	8.67619436408772	5.95155990874761	3.01743721766715	4.41887902106496
"b0057"	0.609855892031649	0.708105375919402	1.49955123390216	1.32368708133512
"b0058"	36.7784449962476	16.9937268338698	18.9922444917049	18.9358104108319
"b0059"	21.8101654051629	7.68644643153679	8.75049849072312	8.77239523758974
"b0060"	10.2998924609977	4.97571118927759	5.2049829811768	5.5038716378443
"b0061"	0.626942371765295	0.215687269676599	0.456759858602381	0.428391544641861
"b0062"	1.14358461418074	0.483867698767626	0.699153944021552	0.938591366130042
"b0063"	0.338743422473194	0.164974521600849	0.342035579657962	0.430233336868137
"b0064"	4.07744637112179	2.03437411425293	4.09040390748181	3.34622863170494
"b0065"	41.0050360659947	36.9654146928487	18.4405597816138	21.5968631446853
"b0066"	4.61680844677399	2.31204308137893	4.91267098787001	3.72367103611683
"b0067"	4.32901173250804	2.04674396002842	1.76559148382099	2.60913315422568
"b0068"	7.11307681735297	3.43266174224045	3.61827980388327	3.1369772332502
"b0069"	4.05981361941842	2.59488977884474	4.19937732320124	3.71747445260827
"b0070"	6.17355753900889	4.2767502250362	6.1276039845782	9.74072360037291
"b0071"	7.34433673633927	4.68860448859048	3.5469258935075	5.3569457028094
"b0072"	1.33938561469409	0.581464102653352	0.475714807603306	0.415276603139324
"b0073"	1.25796739633818	0.309309765854903	0.564048231982885	0.610326415249297
"b0074"	1.70702584964161	0.986942359623738	0.787834798017197	0.985869084120788
"b0075"	51.8422439513702	41.7303763486425	34.9230121161112	40.1178321598475
"b0076"	4.90466004029677	4.64662529171851	3.69336710233902	4.34385186165612
"b0077"	3.25097382908813	2.36055650099972	2.55706084320185	2.63336993702712
"b0078"	2.78054999707285	1.740940244631	1.33489377269359	2.26151832429959
"b0080"	54.8820830700389	24.6067501463118	32.1615545051516	50.5622467529633
"b0081"	84.6255346319363	65.7107271091307	42.4142216748066	48.2722861467274
"b0082"	31.4302376288243	20.2189642768494	19.2784662613292	20.9460833929423
"b0083"	11.3571266589142	6.22602879938868	6.20366089586219	8.0887678238561
"b0084"	33.0363781601359	14.7794868983763	14.1490363450953	21.0373819281001
"b0085"	47.2776928357048	28.4282363205339	21.9707147411389	21.8523497656878
"b0086"	32.4412819328565	18.1572495123998	19.313480599557	16.7516057898028
"b0087"	37.1992125966802	18.7427917916726	17.9157852313643	21.4468365186694
"b0088"	50.238382169968	26.1284975018439	20.2229510378179	26.9859657727948
"b0089"	41.3126876610198	24.576982271304	17.6797281556236	21.0419876514518
"b0090"	35.3639328852678	19.2391832825293	15.5901377580829	15.9294833453742
"b0091"	62.027653780856	24.7673385745618	23.6212631396637	23.7324809865487
"b0092"	62.6490036678471	26.6986678245622	21.8290003655976	28.177750244037
"b0093"	45.7264798258422	20.4667991515262	16.0192419437027	16.063941781806
"b0094"	53.7810327209335	31.8986614533827	32.5487509216169	34.5222411841949
"b0095"	133.5510640421	53.3375092793965	66.8984397924271	71.749361122124
"b0096"	774.763237021886	462.88818141316	402.814799169682	611.920291000398
"b0097"	133.511681258877	93.5356043778297	76.5487207021415	96.5260409539996
"b0098"	104.761004566286	78.2975874674457	57.0445969528686	64.0109831493975
"b0099"	9.93868383569118	5.05554897163672	5.38886347622765	6.06260873860314
"b0101"	39.2363639143363	21.5249569703472	33.954804816954	33.2648593642137
"b0102"	18.1342550807531	10.1748783824551	8.79300064210818	8.44986486963475
"b0103"	29.5117220796185	25.3521109106345	48.5368030422574	47.5045928150968
"b0104"	126.837496550826	92.3230692644004	97.8141767983378	116.093130728105
"b0106"	2.13059679679739	1.86614571067694	1.31653844688794	1.49743979745549
"b0107"	6.5527846692224	4.85974693714286	5.18826123329944	5.64358706435637
"b0108"	2.27209349344218	0.680808796802327	0.405490894881705	1.11357802080573
"b0109"	48.0454731812232	32.0150467526659	27.9372916853928	40.338179794524
"b0110"	12.1302013535899	6.57707018538387	5.35778287754979	7.54671001183667
"b0111"	13.0585397834025	6.73921124709829	6.13347051985895	4.93341318975076
"b0112"	8.30407124018932	8.1122901909369	6.52179278456391	7.77377145637802
"b0113"	387.91817877715	214.193745838805	249.976470560598	395.822719819428
"b0114"	147.869317422789	70.2475864645104	89.675142490358	124.239267808694
"b0115"	107.364747572346	60.7302406611156	64.6612048935291	37.4106158216541
"b0116"	184.770500430849	105.688578455384	235.472688705509	192.964316007389
"b0117"	0.539220425123165	0.392261678127153	0.455456127715149	0.460824873525218
"b0118"	184.037302473916	60.9404285999078	177.225577615672	163.52382653449
"b0119"	16.7487403791845	14.067071182494	17.442221024232	19.8564374322922
"b0120"	27.7687716171744	14.5161602063477	21.6935078504512	20.6495184688278
"b0121"	66.7164243641553	33.1798182550552	51.3596914786662	62.6780418426433
"b0122"	312.366648301703	209.86145786926	136.34835581503	217.682376921108
"b0123"	3.87152391218345	1.87033002062135	1.96760835977957	1.68801505125201
"b0124"	19.0135518793615	11.6387232208049	6.41526958242792	6.14703450757193
"b0125"	128.389635747953	85.0493443172405	85.8567878562387	154.623419061121
"b0126"	366.543586168339	296.467473373945	279.542119608148	490.913009428407
"b0127"	19.5137647607735	12.024314141751	7.79504614564014	8.76922773768702
"b0128"	18.4878881510451	14.3839070622071	13.477970380199	14.6498338067867
"b0129"	19.805780512902	13.7058542991512	22.5517913940771	27.6184353958317
"b0130"	15.5237079260851	8.14202076065949	6.26738488067159	9.51969959040913
"b0131"	345.203229305002	339.181958622625	322.144092089703	538.239442180379
"b0132"	7.51682843666916	6.94068735577256	7.01907882380503	9.3229787788387
"b0133"	38.92719787343	18.1908130424253	29.0722136733106	31.1328484609
"b0134"	34.3897082974894	14.8473567623089	21.6092271076548	24.5004460068113
"b0135"	5.42194971860159	5.17974527303693	3.80787060504334	4.57834913618433
"b0136"	1.16403817247917	0.785795329223792	1.19813390045449	1.14575427015062
"b0137"	1.38921614476755	1.46677386573619	1.14570515031184	2.06559470709542
"b0138"	1.39431956836516	0.984637407870333	1.36094156958642	1.11930341000593
"b0139"	1.184536552635	1.17011748996464	0.985632278230479	1.34987540690069
"b0140"	1.13411797465535	1.13956229525491	0.536276757063524	0.923097569878437
"b0141"	4.25729443338808	3.42561788242051	1.57175184723307	2.3435294283676
"b0142"	24.6293480005753	8.73288763503747	8.55195835263548	9.89060936010756
"b0143"	84.8442440282141	31.7791161708292	37.54920565542	33.7095881265048
"b0144"	11.6458133772861	7.12535808692145	8.70208830935992	10.1978880400486
"b0145"	506.511329072048	337.719068140338	1081.32116561492	1467.43420073131
"b0146"	51.2367941813505	37.4659771127682	65.9742969043657	67.2604688668521
"b0147"	9.57675848807003	6.3610906861857	5.38386661753959	6.78708737092473
"b0148"	9.22450956360876	4.88039046744779	7.55514640191938	6.95780044851583
"b0149"	17.6910647879306	8.38341349016682	12.5468730662169	13.387117938635
"b0150"	115.185615652535	55.1801729159954	25.9414324697402	46.8618079127837
"b0151"	48.0406904756748	21.3380691087312	7.14301690977362	7.23000208842784
"b0152"	29.6016247122163	15.5636157455865	4.92823894576205	5.51164878984656
"b0153"	22.8721512851272	7.26152919551452	3.49178437641345	4.07801559083502
"b0154"	51.2469585618802	26.6026487019534	31.8934160179424	35.5373821330854
"b0155"	18.7647924618641	13.4556250750936	18.1678844502024	18.3432815457705
"b0156"	223.77380376879	247.423306982667	620.605577620341	550.770847446947
"b0157"	19.6187820059741	12.7683690728325	13.2315844282375	18.5635551187271
"b0158"	10.2445933080163	4.00700405801164	4.64053890378639	4.3807942451543
"b0159"	103.568768695096	79.4762153968143	140.662109525081	161.195643633739
"b0160"	13.1056745598883	12.5840307814082	11.6491817692959	13.1945790983019
"b0161"	37.9085402030078	33.5131861510655	21.6091399508204	25.6833664492863
"b0162"	11.5302281404705	6.2400758005254	26.5166184488718	41.8885911173738
"b0163"	85.1446396977608	84.6103378384689	225.965698152103	185.665662385728
"b0164"	7.09660721594762	3.48521975613959	2.02845199198511	1.91999752849254
"b0166"	204.428628372206	155.656661005106	114.06719296515	189.418313362407
"b0167"	10.0943416113799	3.64162509329148	2.91421223678274	3.02567360683256
"b0168"	565.35133213405	510.072352211818	461.7461768724	588.73454963762
"b0169"	970.605812693726	766.823502422294	1010.01023733451	1176.40774930194
"b0170"	887.832425744666	769.818515655669	1504.50908199812	1851.62324715131
"b0171"	74.0847503716172	35.5608716726724	40.4919951674209	48.2818626980196
"b0172"	203.016222387588	148.697435258556	153.763571550289	202.709868800595
"b0173"	29.9866193060658	21.398447544231	21.7447456495043	21.5242909547845
"b0174"	103.299706008759	55.3552267353924	79.8858093783298	103.882297290324
"b0175"	76.3731230707149	35.8136036201788	35.52446110472	55.6820065360211
"b0176"	82.6593962104289	53.5862361387611	51.6054523932263	54.9575716332571
"b0177"	100.985794021276	59.2020332664485	60.0808175785412	54.0006387271797
"b0178"	300.145364783746	214.119023360046	309.96657177746	480.904692239057
"b0179"	215.751587654948	119.968495285312	89.264535588498	138.285181095667
"b0180"	110.860418623382	75.8596990163671	83.5403300739986	94.7697332571375
"b0181"	108.478599887566	80.3389973842549	79.6524934411038	92.6736142048681
"b0182"	42.8320485992159	18.1444070227171	27.5837549765784	31.1091626411812
"b0183"	33.2814972348469	11.1050029260753	8.93331620739828	13.012770651946
"b0184"	43.9892421622512	23.4743487193433	18.3948989470436	17.910467756508
"b0185"	76.0922278620322	49.1207536006923	56.2335617794647	63.3956487313389
"b0186"	3.61912856761864	1.25245381374754	1.90976879397123	2.08708548836172
"b0187"	15.9461893712839	13.7162831216552	12.4731167251037	23.4800480035633
"b0188"	14.7344790693621	9.7586269097705	8.2226035266077	9.26872975245176
"b0189"	21.0412240709586	20.0893660474075	23.6870289025799	27.5119275728475
"b0190"	25.730076769194	18.1739289729798	30.0030472879256	37.0088420597803
"b0191"	5.5896392625419	2.61216971901771	3.32393087252711	4.25867630340179
"b0192"	14.7795833736201	9.36164984456146	9.54646474165422	9.00116417859371
"b0193"	10.3431559288568	8.25650868322023	7.97170524131683	8.16353923616131
"b0194"	100.81524995428	52.0279094952492	70.845551528504	76.1242516875245
"b0195"	25.3133991129684	8.9428336607291	8.76538638038709	12.3773419204669
"b0196"	53.7460722364504	34.8812278686018	33.3887809904919	46.2090068117907
"b0197"	50.2660266303586	50.5223640180337	83.6399509460959	110.907458028042
"b0198"	13.0602780031884	6.25195539468837	11.0465521373359	13.9751754902655
"b0199"	6.9310652962338	2.00541158107312	4.90159854307802	5.85490617511653
"b0200"	96.755961131487	80.9594954584736	61.081494406852	81.0864817556317
"b0201"	15.3960927969871	6.64434285614645	13.4521998823402	11.3285981922046
"b0202"	77.8998442736375	68.422663003395	84.3197167766882	101.409586529052
"b0203"	314.244772720299	266.08287451746	210.095354804903	370.110840793873
"b0204"	13.2594194668544	7.29353009753823	8.23794649482424	7.29590512156251
"b0205"	210.768737352355	170.446864861933	261.609209014514	285.737160276121
"b0206"	176.071870244216	101.584567158415	181.799158137021	201.270935095828
"b0207"	51.970920702581	34.9904496761384	24.603589196441	46.6319096253788
"b0208"	6.52153442936918	6.29729575548528	5.61626685411285	5.75797273361903
"b0209"	16.1611811388387	12.4630082268561	13.9405845983176	18.1300511477248
"b0210"	20.433888994761	15.4101006051427	26.0421638973948	28.8483378002859
"b0211"	89.344950752379	62.8636916811475	74.0155933834673	101.942945361253
"b0212"	35.6431772159218	37.0047987032786	27.7234528096428	40.9587606640409
"b0213"	38.044716871789	39.6318645771322	48.477193623783	55.2122148157997
"b0214"	39.6123258458732	32.0806352093614	32.9586739394281	58.2485937630498
"b0215"	75.3775444525113	49.6934191784559	60.4057262238561	99.5405589199706
"b0216"	725.734440927681	735.154992420532	699.276379883237	579.283895366166
"b0217"	72.9720507146801	70.7857629127572	25.9359405207161	32.1991934775536
"b0219"	29.1859266678686	21.5482415184516	23.3160456270634	28.9144985976737
"b0220"	40.0315325442815	42.4410661189046	34.2998907714594	54.4733215770571
"b0221"	1.61169996604968	0.942662677508227	2.20222009206582	2.2010933820995
"b0222"	64.9238468548166	51.0441245724284	105.796706419852	121.620894850046
"b0223"	23.2709531906464	9.06962118598891	10.0176626424014	12.7544837860122
"b0224"	145.331001164215	88.8540583929142	83.6412006308319	154.246087564392
"b0225"	42.2375973693573	33.827242216386	70.2811418614974	82.2540402048421
"b0226"	96.5955654275417	100.078893129942	218.102832482637	216.71572258353
"b0227"	2.1748178746336	1.46528042325471	1.65130173664405	2.54323889269806
"b0228"	4.86751921606995	2.43008215684866	4.90027781519005	6.85781571899453
"b0231"	13.6471217904467	9.16309585659293	8.0884676269746	10.1007382117742
"b0232"	16.4360311582067	17.2329726690589	30.3442353003143	28.933143219149
"b0233"	6.50564001628613	4.65798453876303	6.06681260045232	8.4655116650742
"b0234"	7.54409991625389	4.25888282791597	2.14055379322367	4.30803182347433
"b0237"	90.8123289512438	62.5916079076763	52.6767084440712	55.6441216165777
"b0238"	92.1081696278912	76.1220992679543	123.066928307812	160.104134069766
"b0239"	17.1725805750638	6.67216634968923	9.96267294561623	9.6392839557582
"b0241"	1.95680075787611	1.46157115230753	1.05598626759457	1.43934487633617
"b0242"	44.2434372991235	25.4842212413698	27.070839603609	26.9353018980645
"b0243"	30.9047148093582	21.9221857708381	20.6612808766838	22.420081886593
"b0244"	1812.50207845631	1444.93718208433	1099.46869516686	1144.56207568175
"b0245"	1.85909275782022	0.974380768205017	1.13411797465535	1.37169535539943
"b0246"	0.236035125306467	0	0.0551536283889632	0.101642648671942
"b0247"	0.0677617657812944	0	0.166616803766906	0
"b0248"	0	0	0	0
"b0249"	0.745089519345134	0.58462846092301	0.673382547451613	0.625493082062138
"b0250"	63.1106481516542	56.9749364650239	89.9803163253941	142.27364592311
"b0251"	1.63795754785527	1.31015442864367	2.10325570025353	3.83168653442784
"b0252"	0.746788180011145	0.157286434441253	0.068484644021402	0.265887581923649
"b0253"	7.31291565283187	4.24261626155935	7.74389929569355	9.86020344639621
"b0254"	5.45732219248845	4.64500252179367	3.09970794717569	4.41088165310587
"b0256"	3.12842308503562	2.16642135193397	2.46638428857301	2.61864831455098
"b0258"	2.84662025475602	1.32561171644925	1.2771848272473	1.47370818253255
"b0259"	0.293053891581174	0	0.254256537090874	0.0922556168233242
"b0260"	1.18950607486176	0.750042631059679	0.712047484457513	0.748202830501792
"b0261"	5.85474729359859	4.143137456746	6.68690558269016	4.88756912668755
"b0262"	1.39037714202321	0.555685311364081	0.698975077376028	0.322611189528616
"b0264"	0.275959081238938	0.278394505201433	0.0641316711858679	0.0744634621502546
"b0265"	13.461698940033	10.2944735523047	10.4216377816711	12.2965508665077
"b0266"	20.765506249619	18.2301829900162	23.2088663195825	30.6305338928039
"b0267"	0.0607406193166764	0.0559694584894847	0.0324931471201111	0.137621152202276
"b0268"	7.01646456060984	1.98735087376469	4.12474590122176	5.18147734645534
"b0269"	8.3621559903734	3.95765706752429	5.9888769167723	5.65805579505075
"b0270"	0.853048606749982	0.5155908268625	0.502832165381146	0.748222976018603
"b0271"	0.881841812565435	0.290921324038685	0.780410363094288	0.752335372316212
"b0272"	16.8324132082186	9.05827496766087	9.13458064369144	12.2626311740245
"b0273"	4.76121599778643	4.70530827473677	3.75209310741634	3.84330576336562
"b0274"	0.480987533894009	0.670171159352291	0.0788454517825538	0.0695986263003584
"b0275"	0	0.117110008252454	0	0.0719893255405926
"b0276"	31.9479185526128	31.1482376721276	28.1937545277282	30.3005255326823
"b0277"	13.7069775877732	11.4397582768142	10.2659638831935	10.722569942196
"b0278"	7.00549053657815	8.08040419316325	5.45759419033918	7.17612617270305
"b0279"	2.13338105038572	1.60666713076174	1.00956778157398	1.60346750361994
"b0280"	178.866539186708	145.282161071548	205.587814487268	291.130861732595
"b0281"	22.0596810740116	21.6701743623005	16.0616341619748	22.8517486338611
"b0282"	11.4819097142114	8.30947014126344	7.15479311358182	7.55322902068415
"b0283"	0.421518953016591	0.0844366830660329	0.156863468855709	0.186856305791883
"b0284"	0.487916738452475	0.055830821643398	0.169034636740923	0.136533278485596
"b0285"	0.294119004104454	0.145332682282576	0.219922932008656	0.118211356292446
"b0286"	0.234220016504909	0.081586054182018	0.201570111513659	0.355860802300963
"b0287"	55.0121122497799	55.6838094848768	62.3357252025828	126.90348539784
"b0288"	10.3559917032213	5.73998852542592	5.1911672748997	8.87062916379032
"b0289"	3.1142693537271	2.29150832016131	1.45540418542015	2.1593701943596
"b0290"	2.52641335321262	2.11160985732656	2.56218942580971	2.86980029175711
"b0291"	0.423543184279141	0.172744216448395	0.230288426887486	0.267437779442962
"b0292"	0.0890988961847693	0	0.14494332859945	0.0560980342656626
"b0293"	1.46799396810502	0.946145421390646	0.924667463704761	1.62161511427123
"b0294"	0.136727420802358	0.254007342969396	0.403432565466062	0.267089144584116
"b0295"	10.3079228636426	7.58441395550764	7.4071549191569	8.62735232925944
"b0296"	11.665542979646	9.23447228048846	11.0802037353402	12.7941766785437
"b0298"	0.0625493082062138	0	0.058462846092301	0
"b0299"	2.7214907108079	3.07335701220843	3.39171853481214	2.93325698386978
"b0301"	1.801128086682	1.71406466624047	1.26362238800432	2.20767264991151
"b0303"	1.25753505374706	2.07210087415751	1.432003392049	2.21693750604302
"b0304"	0.452845670271231	0.269715663111361	0.462941088966185	0.621583889955335
"b0305"	0.850588480991511	0.746202273337288	1.55699018467443	1.84619513975687
"b0306"	5.28601566751222	2.46906934065591	22.074693354443	25.5262150146018
"b0307"	5.77426985113409	1.62123858911423	8.31825499793169	9.9868643354459
"b0308"	7.65689807351928	3.4542464306805	11.7933672289642	12.6549478745217
"b0310"	2.05336382182554	4.09515650139337	1.78197792369539	1.8351566037942
"b0311"	5.15354711513821	2.98851284973139	2.0101124181171	1.96193529929299
"b0312"	8.86216454781177	4.94136071859571	4.26795618669943	4.44596915763108
"b0313"	7.43570857757542	4.76451801486004	3.43021801051766	3.16077522273206
"b0314"	12.4108972167483	9.62226083467272	6.29089020594253	8.15720536922076
"b0315"	10.9195067907934	7.76152225492437	24.4855556366473	30.6519838995978
"b0316"	14.9710019892713	10.3390885372237	6.46100810802448	11.2427856229175
"b0317"	0.376803061483216	0.0797953969847533	0.176092909916569	0.454330393461329
"b0318"	0.346692004628553	0.371580048749785	0.72131878660475	0.607782063335803
"b0319"	0.142097195363232	0.149640566100358	0.195466588144418	0.160976130722714
"b0320"	0.218200203770323	0.124630098258781	0.187920710916729	0.133341548501619
"b0321"	0.277703059689321	0.0700107605680182	0.173040136425415	0.0911130719596262
"b0322"	0.217659005236885	0	0.200697513628319	0
"b0323"	0.313523149390889	0.0849694066185	0.118389857803559	0.0835712044130539
"b0324"	4.1232237561254	1.68667213238092	2.2786914837842	2.76790864947237
"b0325"	2.35900248092006	1.43814104051378	1.83740373432946	2.09325774750673
"b0326"	2.8717785111907	2.71353616482839	2.43493306975534	2.55774951653817
"b0327"	30.7286422753436	28.3806107803997	22.7313339578679	25.1190071020419
"b0328"	11.4720132343616	6.62926915510914	18.1813287811935	15.3301652701837
"b0329"	17.3370365136788	15.6216836423086	46.6431837301619	40.9299478842328
"b0330"	0.305504369354229	0.283777579763541	0.338036832973218	0.607836774116551
"b0331"	0.295266899456066	0.30835025741892	0.252724477600864	0.312196132310718
"b0333"	0.169820973070116	0.0749523667850013	0.317698432643838	0.208497694020713
"b0334"	0.168004340223302	0.109471371069992	0.0724746025937616	0.0779120302836577
"b0335"	0.590949389814452	0.357992860957663	0.621236977797038	0.548379637431759
"b0336"	1.92092208588989	1.37241776337757	5.62943773855924	5.67687252834388
"b0337"	4.71967400623605	2.66361097850437	6.39398755337232	6.9564183892892
"b0338"	2.31432440362991	1.28045013694867	1.09130646038962	1.20311015144688
"b0339"	0.318326295158944	0.426472555951458	0.632197167929204	0.318888251412551
"b0340"	0.409612297461982	0.308812378449147	0.836646797662733	1.01243586492757
"b0341"	1.58264325032617	0.698517122141779	0.685625866496187	0.844821825122888
"b0342"	1.71703983311175	1.00643900216554	5.64567680401142	11.3022639336977
"b0343"	1.01812863633832	0.733233517249875	5.64065643565907	6.86728646682292
"b0344"	3.02866061219628	0.877696666727175	10.2153699450929	10.5774442767955
"b0345"	13.5762694814503	6.85035565015051	7.87913540286873	12.3192681813346
"b0346"	2.362473871098	1.33413311217674	3.57506612794647	5.13514748416338
"b0347"	0.35913735864086	0.112701456227412	0.334134238905525	0.179075384426868
"b0348"	0.129917435760669	0	0.158855385920543	0.336407260938896
"b0349"	0.275004205525309	0.0404587170188935	0.242324515345909	0.281363670131758
"b0350"	0.254830514914204	0.0981187844405114	0.303140683441561	0.0798083019201911
"b0351"	0.509816439711	0.197316429672599	0.564105629788114	0.387293302188745
"b0352"	0.709164701119628	0.446265356891009	0.684711362020684	1.03852056608263
"b0353"	0.672137960245335	0.49201405127184	0.480035083331843	0.74316009749957
"b0354"	47.7807215464133	50.5557036829735	67.7519427491889	76.1371200318623
"b0355"	12.053063151508	9.4273957332387	9.79158409115428	9.37929113567132
"b0356"	25.091621512047	12.1281656654528	14.4032461058633	16.32484424367
"b0357"	132.892294947934	98.306546635641	26.7010818815596	40.793027091009
"b0358"	3.24868499985762	2.92644979174316	2.49260196517563	3.31993255952888
"b0360"	0	0	0	0
"b0361"	0.116151349852254	0.0178379482768639	0.103558457295056	0.0877220920494639
"b0363"	0.929546378910108	0.542136668023844	0.79658286315078	1.37953361457314
"b0364"	0.504429904888821	0.462899104013703	0.722927666732755	0.463403043407561
"b0365"	0.067128478250628	0.0389715315926566	0.165059637376561	0.0728508985573845
"b0366"	0.159859344783636	0	0.0977332940722091	0.0776134915984514
"b0367"	0.119982209234321	0.0211821906131525	0.0585550041262272	0.203965135455045
"b0368"	0.550610107449065	0.396448257554531	0.514637729685749	0.588024196366197
"b0369"	47.2238000662066	35.2970557692911	47.6857292380886	46.2306198329888
"b0372"	8.84022966862822	6.72916538768255	9.32828783282981	11.6189276834443
"b0373"	6.2918670522478	3.21545653507656	4.68674253026322	6.38002943703381
"b0375"	2.55610153727316	2.73836319075562	3.62582074322444	3.08202012102853
"b0376"	21.3528559088283	14.2599459122975	18.3934591764648	19.9318926055617
"b0377"	31.0700580092499	18.4774847418664	34.578855887956	48.8834052113084
"b0378"	33.8046094256313	21.703330535635	22.1090861607127	32.1657675350858
"b0379"	2.55055431520484	2.37914237029298	1.07844085024633	1.56904671250861
"b0380"	80.0471647956565	82.2831744571883	213.802213250585	236.568671581945
"b0381"	34.6612599845862	20.6036610683277	28.01866271703	39.7018171890935
"b0382"	5.63337158942936	4.03192042015869	37.4617417202966	50.9021956436775
"b0383"	2.55763061097442	1.4452772220819	8.0138689452794	9.46159545487096
"b0384"	1.5607371193271	0.409201081722894	3.09486820081052	3.44220495683642
"b0385"	0.644348572522673	0.535809768939993	0.70620186684435	0.67654484432772
"b0386"	14.0555158711033	4.63372187546386	7.24260339925734	8.386240581722
"b0387"	59.6058113494508	55.7978440340379	64.1944976699776	71.9683099080312
"b0388"	68.2155760069839	64.6223709924769	45.7934383953073	70.0886006295129
"b0389"	49.0539817993213	38.9720149337621	42.2207830391943	59.4001922366815
"b0390"	28.4262274833738	19.9187572969344	11.2746883166235	21.3940775413289
"b0391"	534.829505851658	676.523854570777	573.182051056518	565.698045758087
"b0393"	26.5986106243387	26.0073439383731	33.2675934514626	44.2702209554201
"b0394"	4.36059512107592	1.7956867932043	4.23188388853922	3.58473578797512
"b0396"	6.37151093898511	4.04059670460714	4.06416200791049	5.96989599841585
"b0397"	7.30437583914318	4.0659900473108	5.10504928699216	4.7091843356578
"b0398"	5.8035164189346	3.2600512257104	4.27770984783352	4.1259315321998
"b0399"	4.98205123221348	1.96744813864123	3.75295849237283	4.80888694611159
"b0400"	4.82928392168142	2.95020843706519	3.64125377510872	5.69024956598195
"b0401"	42.4482350690351	32.8893050458408	30.692994198458	34.8567293199044
"b0402"	15.843603343534	9.62822320641501	10.9033963626634	11.4628025744293
"b0403"	4.00059806317564	2.81373732224409	1.92300352501748	2.21132169561384
"b0404"	9.35415937230546	3.13409071835016	3.35997064914	4.61059333684978
"b0405"	37.4419808506103	19.9803650752495	18.2921566064707	18.288843641711
"b0406"	80.7629238294626	68.787603572525	66.5472388672793	83.2940070522491
"b0407"	311.011807364899	265.033664261856	574.213919478666	724.056962342598
"b0408"	97.754024673679	56.7924790610924	50.2413342222015	76.947834023813
"b0409"	157.531591037872	127.901923800892	104.042213138336	129.771624268144
"b0410"	69.5209430024182	87.1915787667653	150.045613550882	162.687988953403
"b0411"	594.557235801737	395.045007431071	78.30325261205	155.719499997826
"b0412"	3.86342713734514	3.21545653507656	3.50158924674839	3.61396002969235
"b0413"	48.3297654740012	24.1519387900319	38.4685527287341	37.7812501290185
"b0414"	32.4101947838667	14.600504279657	24.29639736995	19.1116314807169
"b0415"	119.308891006199	54.0421662286008	62.6688291773085	67.4113546730941
"b0416"	152.991714638867	67.3575505334868	62.6438164143557	95.2089827053155
"b0417"	26.8808530051858	9.73136686479398	9.8095634394137	7.27087903996833
"b0418"	54.8981933483095	42.6636899903655	64.9668292525982	63.836020964368
"b0419"	22.9534128042388	12.1830442431246	14.5691773268012	16.7511407836362
"b0420"	52.4935496756736	22.5472651193335	25.850949969801	32.2415999304494
"b0421"	46.9328309240624	19.7365934902089	18.7860612109927	20.057821480092
"b0422"	35.7807220275524	20.540883929448	25.510883954533	25.4060763265308
"b0423"	56.393043466673	30.7943555033359	41.2203826129148	52.9292945879405
"b0424"	11.4642087353273	5.87596118085056	7.24655330252497	8.66800057883065
"b0425"	11.3370621123763	5.25048462462507	6.69245738161867	7.97426700929541
"b0426"	302.332339841202	392.458769171915	687.905413144987	679.202808900373
"b0427"	21.0723225475547	10.2531742609775	16.4965208455949	21.2664378561805
"b0428"	428.377692977778	183.124531042652	294.129869076777	359.500569387229
"b0429"	110.826001539919	54.7302119664426	92.4244448677377	81.6384513892246
"b0430"	110.710660386874	51.5650394480495	117.146649198719	90.6887075968377
"b0431"	205.606081618586	68.8472806948721	184.077715611088	173.904093303647
"b0432"	551.072819469525	297.883001560804	322.268953848741	491.823626898669
"b0433"	50.7132500883307	27.5016781937147	20.9373038241127	24.953476839711
"b0434"	75.2234597049573	48.5486340377763	63.7594163243873	80.1819448737414
"b0435"	216.753759568626	221.021939537137	273.387683886216	305.346120003327
"b0436"	614.946451850177	416.139348593721	453.632784206572	780.436241373882
"b0437"	116.949163275945	92.7859341611846	75.4676643066482	85.6749794988436
"b0438"	142.763437777836	146.527273529662	111.188783697308	145.029126200266
"b0439"	122.064464643671	100.357160498674	142.437125285895	203.659911195722
"b0440"	3265.80287297239	2581.68073650452	3546.16569142804	6948.95319969626
"b0441"	93.3829094950462	68.3317140390879	66.0517732292824	83.7152636235678
"b0442"	7.86337039282206	8.62575137359884	15.2222589973737	14.7100064361274
"b0443"	2.90116379104652	1.82268960212467	2.30444819707104	2.58945062696387
"b0444"	50.1579419727739	33.7421340162031	31.393558763951	52.6276938010903
"b0445"	4.82081969772759	2.14926861155406	1.89720699840977	1.71967888661364
"b0446"	40.3141551485317	36.4298168673553	53.6391673511466	93.0908395469716
"b0447"	18.4941290906364	11.1614257538385	10.1795932963054	14.9342561611661
"b0448"	13.6718813852388	7.0531318551287	4.45731391815687	5.58816154532672
"b0449"	12.2255466039418	7.69340468908556	4.6455325514421	4.11738284906441
"b0450"	1.00113511479532	0.885653921503913	0.527497004846112	0.465633287460805
"b0451"	2.69828520426005	1.58221353806812	2.01207564859149	2.82520346107556
"b0452"	11.307591621498	5.45924834590128	4.42977787313117	6.47287266106115
"b0453"	16.6688994120224	14.9104592585646	24.5482735947777	28.6275721743827
"b0454"	4.6411597116665	3.17558026277701	5.65503840323486	4.22731348667407
"b0455"	555.39703787686	443.014833849745	353.074384479812	372.457614699544
